; Gavin co-immunoprecipitation dataset
SEC5	SEC10
SEC5	SEC3
SEC5	SEC6
SEC5	SEC8
SEC3	SEC10
SEC3	SEC6
SEC15	EXO84
SEC15	SEC10
SEC15	SEC3
SEC15	SEC5
SEC15	SEC6
SEC6	EXO70
SEC6	SEC8
EXO70	EXO84
EXO70	SEC10
EXO70	SEC15
EXO70	SEC3
EXO70	SEC5
SEC10	SEC6
SEC8	RPC17
SEC8	SEC10
SEC8	SEC3
KAE1	GON7
KAE1	CGI121
RAD51	HSP60
RAD51	MKT1
RAD51	YHB1
YHB1	ACO1
APE2	ACO1
APE2	MKT1
APE2	YHB1
APE2	BUD4
APE2	MDH1
APE2	HSP60
MKT1	HSP60
HHF1	ECM5
HHF1	IML1
HHF1	PRO1
HHF1	PSD2
HHF1	RPL16A
HHF1	RPL38
HHF1	RPS9A
HHF1	USO1
HHF1	YFR006W
BRX1	EBP2
BRX1	RPL23A
BRX1	RPL25
BRX1	RPL27A
BRX1	RRP1
PUF6	DBP9
PUF6	DRS1
PUF6	FPR4
PUF6	NOG1
PUF6	RIX7
PUF6	RPL20A
PUF6	RPL3
PUF6	RPL7B
RIX7	RPL20A
RIX7	RPL3
RIX7	RPL7B
RIX7	RPS18A
FPR4	NOG1
FPR4	RIX7
FPR4	RPL20A
FPR4	RPL3
NOG1	RPL20A
CDC27	IMD3
CDC27	SSL1
CDC27	TFA1
CDC27	TFB1
CDC27	TFB4
KRS1	TFB4
TFB1	IMD3
TFB1	MRPS28
TFB1	SSL1
TFB1	TFA1
TFB1	TFB4
SSL1	IMD3
FAP1	IMD3
TFB4	SSL1
HPR1	HRB1
HPR1	RLR1
HPR1	SUB2
TEF4	EFB1
TEF4	EFT1
TEF4	NEW1
TEF4	PFK1
TEF4	RPN2
TEF4	YBR025C
MFT1	HPR1
MFT1	HRB1
MFT1	RLR1
MFT1	RPN2
MFT1	SUB2
MFT1	TEF4
MFT1	TOP2
MFT1	YBR025C
HRB1	RLR1
TOP2	YBR025C
TPS1	GLN1
TPS1	IML1
TPS1	MCM2
TPS1	MKS1
TPS1	REG1
TPS1	TIF1
TPS1	TPS2
TPS1	TPS3
TPS1	TSC10
TPS1	TSL1
TSC10	RPL10
TPS2	TPS3
TPS2	TSL1
ATP3	CDC37
ATP3	RPL10
ATP3	SUI2
YNK1	RPS3
YNK1	RPS6A
IMP4	RPN2
IMP4	UTP13
HSP42	TUB2
KAP122	ATP2
KAP122	TUB2
KAP122	TUB3
TUB3	ATP2
TUB3	CLU1
TUB3	TUB2
HRP1	AEP1
HRP1	RPS11A
HRP1	RPS24B
HRP1	RPS8A
HRP1	RPS9A
RRI1	CSI1
RRI1	CSN9
RRI1	PCI8
RRI1	RPN5
RRI1	RRI2
CSN9	CSI1
CSN9	PCI8
CSN9	RPN5
CSN9	RRI2
PCI8	CSI1
PCI8	RPN5
PCI8	RRI2
PSA1	CPA2
