; compare-graphs  -Q regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab -wcol_Q 3 -R /bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab -return intersection+Q -o regulonDB_stringcoex/results/regulonDB_cg_stringcoex_inter-Q.tab -arc_id -outweight Q -null NA -v 1
; Input files
;	graph_R	/bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab
;	graph_Q	regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab
; Output files
;	output	regulonDB_stringcoex/results/regulonDB_cg_stringcoex_inter-Q.tab
;	Comparaison statistics
;	Reference graph        	/bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab
;		R nodes       	1358
;		R arcs        	170268
;	Query graph            	regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab
;		Q nodes       	764
;		Q arcs        	3536
;	Intersection
;		inter nodes   	764
;		inter arcs    	1577
;		inter arcs P-val	1.35081e-278
;	Union
;		union nodes   	1358
;		union arcs    	172227
;		union max arcs	921403
;	Reference not query
;		R.not.Q nodes 	594
;		R.not.Q arcs  	168691
;	Query not reference
;		Q.not.R nodes 	0
;		Q.not.R arcs  	1959
#source	target	label	color	arc_id	attribute
sdhA	mdh	237	#228b22	sdhA_mdh	R.and.Q
rpsS	rpsQ	185	#228b22	rpsS_rpsQ	R.and.Q
mhpB	ulaG	209	#ff0000	mhpB_ulaG	Q.not.R
fliA	flgD	170	#228b22	fliA_flgD	R.and.Q
pyrC	flhA	263	#ff0000	pyrC_flhA	Q.not.R
melB	cadC	296	#ff0000	melB_cadC	Q.not.R
rplD	rplB	474	#228b22	rplD_rplB	R.and.Q
ampC	idnR	154	#ff0000	ampC_idnR	Q.not.R
caiE	phnK	453	#ff0000	caiE_phnK	Q.not.R
tap	fliI	170	#ff0000	tap_fliI	Q.not.R
sucB	cyoA	175	#228b22	sucB_cyoA	R.and.Q
idnO	xylB	199	#228b22	idnO_xylB	R.and.Q
ilvA	ilvD	485	#228b22	ilvA_ilvD	R.and.Q
flgA	flgG	168	#228b22	flgA_flgG	R.and.Q
cysI	cysK	25	#228b22	cysI_cysK	R.and.Q
cadC	ulaD	279	#ff0000	cadC_ulaD	Q.not.R
gspE	lacZ	163	#228b22	gspE_lacZ	R.and.Q
flgE	cheW	279	#ff0000	flgE_cheW	Q.not.R
yaiA	aroL	306	#228b22	yaiA_aroL	R.and.Q
gatY	gatB	203	#228b22	gatY_gatB	R.and.Q
garP	yhdZ	199	#ff0000	garP_yhdZ	Q.not.R
maoC	paaF	157	#228b22	maoC_paaF	R.and.Q
cysI	cysW	170	#228b22	cysI_cysW	R.and.Q
bglG	ulaG	269	#ff0000	bglG_ulaG	Q.not.R
paaF	yhdZ	185	#ff0000	paaF_yhdZ	Q.not.R
hupB	glnQ	217	#228b22	hupB_glnQ	R.and.Q
garP	kbaZ	181	#ff0000	garP_kbaZ	Q.not.R
flgI	motB	152	#ff0000	flgI_motB	Q.not.R
bglF	phnC	175	#ff0000	bglF_phnC	Q.not.R
yiaO	phnP	370	#ff0000	yiaO_phnP	Q.not.R
gapA	rimM	228	#ff0000	gapA_rimM	Q.not.R
melB	yiaL	263	#228b22	melB_yiaL	R.and.Q
cheB	fliJ	253	#ff0000	cheB_fliJ	Q.not.R
phnP	phnN	435	#228b22	phnP_phnN	R.and.Q
caiE	agaD	219	#ff0000	caiE_agaD	Q.not.R
ulaA	yiaM	349	#228b22	ulaA_yiaM	R.and.Q
agaD	agaS	513	#228b22	agaD_agaS	R.and.Q
yiaN	nrfG	336	#228b22	yiaN_nrfG	R.and.Q
rplW	rpsJ	606	#228b22	rplW_rpsJ	R.and.Q
hdeB	slp	173	#228b22	hdeB_slp	R.and.Q
phnF	phnH	443	#228b22	phnF_phnH	R.and.Q
hisM	hisJ	382	#228b22	hisM_hisJ	R.and.Q
lyx	phnC	551	#ff0000	lyx_phnC	Q.not.R
scpC	mdh	54	#ff0000	scpC_mdh	Q.not.R
agaS	adiA	231	#ff0000	agaS_adiA	Q.not.R
hyfC	agaB	199	#ff0000	hyfC_agaB	Q.not.R
rplT	ptsH	238	#ff0000	rplT_ptsH	Q.not.R
yccA	gapA	386	#ff0000	yccA_gapA	Q.not.R
cheZ	tap	300	#228b22	cheZ_tap	R.and.Q
phnG	ulaG	189	#ff0000	phnG_ulaG	Q.not.R
ybbW	yhdX	349	#ff0000	ybbW_yhdX	Q.not.R
pgk	rplM	201	#ff0000	pgk_rplM	Q.not.R
eda	gapA	306	#228b22	eda_gapA	R.and.Q
phnK	cadC	175	#ff0000	phnK_cadC	Q.not.R
lysU	yjiD	263	#ff0000	lysU_yjiD	Q.not.R
ulaF	nanC	217	#228b22	ulaF_nanC	R.and.Q
argK	acrF	179	#228b22	argK_acrF	R.and.Q
hyi	agaS	378	#ff0000	hyi_agaS	Q.not.R
emrK	fucP	156	#ff0000	emrK_fucP	Q.not.R
hyfG	ppdA	173	#ff0000	hyfG_ppdA	Q.not.R
nikR	metA	310	#ff0000	nikR_metA	Q.not.R
nirC	fumB	357	#228b22	nirC_fumB	R.and.Q
cadA	ulaG	361	#ff0000	cadA_ulaG	Q.not.R
garP	agaB	296	#ff0000	garP_agaB	Q.not.R
allD	yjbE	170	#ff0000	allD_yjbE	Q.not.R
nrfE	cadA	508	#ff0000	nrfE_cadA	Q.not.R
lpxA	purH	148	#ff0000	lpxA_purH	Q.not.R
yiaO	caiA	165	#228b22	yiaO_caiA	R.and.Q
gltD	glgC	263	#228b22	gltD_glgC	R.and.Q
nrfB	nirD	195	#228b22	nrfB_nirD	R.and.Q
xylF	ytfE	151	#ff0000	xylF_ytfE	Q.not.R
yiaM	phnG	453	#ff0000	yiaM_phnG	Q.not.R
gapA	uvrY	318	#ff0000	gapA_uvrY	Q.not.R
wcaB	hyfB	471	#ff0000	wcaB_hyfB	Q.not.R
edd	flhA	155	#ff0000	edd_flhA	Q.not.R
aroG	phoP	292	#ff0000	aroG_phoP	Q.not.R
rplC	rplV	429	#228b22	rplC_rplV	R.and.Q
ihfB	focA	256	#228b22	ihfB_focA	R.and.Q
hyfD	hyfB	790	#228b22	hyfD_hyfB	R.and.Q
nuoL	nuoE	365	#228b22	nuoL_nuoE	R.and.Q
lldP	lldR	259	#228b22	lldP_lldR	R.and.Q
uhpT	lyx	159	#228b22	uhpT_lyx	R.and.Q
pgk	sucB	212	#228b22	pgk_sucB	R.and.Q
ompF	ptsI	404	#228b22	ompF_ptsI	R.and.Q
sucB	sdhB	83	#228b22	sucB_sdhB	R.and.Q
ytfE	treC	179	#ff0000	ytfE_treC	Q.not.R
rplT	gapA	222	#ff0000	rplT_gapA	Q.not.R
cadC	tdcB	199	#228b22	cadC_tdcB	R.and.Q
acrE	gspF	187	#ff0000	acrE_gspF	Q.not.R
acrE	yiaK	345	#ff0000	acrE_yiaK	Q.not.R
rplP	rplD	470	#228b22	rplP_rplD	R.and.Q
upp	metK	64	#ff0000	upp_metK	Q.not.R
ppdA	gspI	201	#ff0000	ppdA_gspI	Q.not.R
smpA	rpoS	187	#ff0000	smpA_rpoS	Q.not.R
melB	bglF	457	#228b22	melB_bglF	R.and.Q
ftsZ	gcvH	154	#ff0000	ftsZ_gcvH	Q.not.R
pck	frdB	272	#ff0000	pck_frdB	Q.not.R
glnQ	glnP	461	#228b22	glnQ_glnP	R.and.Q
phnG	ulaA	292	#ff0000	phnG_ulaA	Q.not.R
agaS	treC	276	#ff0000	agaS_treC	Q.not.R
sodA	nuoF	25	#228b22	sodA_nuoF	R.and.Q
leuD	gltB	214	#ff0000	leuD_gltB	Q.not.R
yiaL	yjbE	212	#228b22	yiaL_yjbE	R.and.Q
rpsP	rplS	560	#228b22	rpsP_rplS	R.and.Q
ulaA	yiaK	159	#228b22	ulaA_yiaK	R.and.Q
agaD	gspL	165	#ff0000	agaD_gspL	Q.not.R
argF	argD	37	#228b22	argF_argD	R.and.Q
phnL	ulaF	382	#ff0000	phnL_ulaF	Q.not.R
agaB	treC	156	#ff0000	agaB_treC	Q.not.R
gapA	nuoK	244	#ff0000	gapA_nuoK	Q.not.R
mdh	frdA	48	#ff0000	mdh_frdA	Q.not.R
uhpT	nrfE	157	#ff0000	uhpT_nrfE	Q.not.R
idnK	ulaA	429	#228b22	idnK_ulaA	R.and.Q
ecpD	treC	151	#ff0000	ecpD_treC	Q.not.R
topA	fucP	451	#ff0000	topA_fucP	Q.not.R
ecpD	acrF	345	#ff0000	ecpD_acrF	Q.not.R
fixA	ecpD	365	#ff0000	fixA_ecpD	Q.not.R
ftsK	ptsI	244	#ff0000	ftsK_ptsI	Q.not.R
fixA	yhdX	555	#ff0000	fixA_yhdX	Q.not.R
aroG	ilvA	44	#ff0000	aroG_ilvA	Q.not.R
yiaM	ytfE	179	#ff0000	yiaM_ytfE	Q.not.R
gltI	nagA	195	#ff0000	gltI_nagA	Q.not.R
idnK	melB	357	#228b22	idnK_melB	R.and.Q
ilvD	metF	25	#ff0000	ilvD_metF	Q.not.R
oppC	nusA	193	#ff0000	oppC_nusA	Q.not.R
leuA	agaR	157	#ff0000	leuA_agaR	Q.not.R
ompF	smpA	203	#228b22	ompF_smpA	R.and.Q
acrF	chiA	173	#ff0000	acrF_chiA	Q.not.R
gatB	manY	574	#228b22	gatB_manY	R.and.Q
pstC	phoR	330	#228b22	pstC_phoR	R.and.Q
pykF	fabB	238	#ff0000	pykF_fabB	Q.not.R
fliF	fliL	253	#228b22	fliF_fliL	R.and.Q
fecE	fecB	411	#228b22	fecE_fecB	R.and.Q
yiaO	xylH	247	#228b22	yiaO_xylH	R.and.Q
gspA	yiaK	203	#ff0000	gspA_yiaK	Q.not.R
rimM	rpsU	247	#ff0000	rimM_rpsU	Q.not.R
moaB	narL	250	#228b22	moaB_narL	R.and.Q
idnK	fixC	276	#228b22	idnK_fixC	R.and.Q
nrfE	phnG	476	#ff0000	nrfE_phnG	Q.not.R
pyrD	flhA	199	#ff0000	pyrD_flhA	Q.not.R
nikC	yiaO	228	#ff0000	nikC_yiaO	Q.not.R
ubiA	nrdG	181	#228b22	ubiA_nrdG	R.and.Q
idnK	xylB	253	#228b22	idnK_xylB	R.and.Q
acrF	hyfC	279	#228b22	acrF_hyfC	R.and.Q
prpR	hyi	457	#ff0000	prpR_hyi	Q.not.R
agaB	bglG	225	#ff0000	agaB_bglG	Q.not.R
rplT	nuoF	199	#228b22	rplT_nuoF	R.and.Q
xylG	cysG	157	#228b22	xylG_cysG	R.and.Q
malS	lyx	204	#228b22	malS_lyx	R.and.Q
hyfC	agaD	217	#ff0000	hyfC_agaD	Q.not.R
nuoL	nuoH	671	#228b22	nuoL_nuoH	R.and.Q
fbaA	epd	117	#228b22	fbaA_epd	R.and.Q
nuoB	nuoA	647	#228b22	nuoB_nuoA	R.and.Q
yiaL	melR	193	#228b22	yiaL_melR	R.and.Q
yiaK	lyx	300	#228b22	yiaK_lyx	R.and.Q
sucA	mdh	64	#228b22	sucA_mdh	R.and.Q
xylH	nrfF	296	#228b22	xylH_nrfF	R.and.Q
ygjG	argG	24	#ff0000	ygjG_argG	Q.not.R
serC	gdhA	204	#228b22	serC_gdhA	R.and.Q
bglF	cadC	296	#ff0000	bglF_cadC	Q.not.R
sodB	crr	154	#228b22	sodB_crr	R.and.Q
nuoJ	nuoL	664	#228b22	nuoJ_nuoL	R.and.Q
glgC	glgA	636	#228b22	glgC_glgA	R.and.Q
agaS	agaW	225	#228b22	agaS_agaW	R.and.Q
aroH	trpD	355	#228b22	aroH_trpD	R.and.Q
ubiA	soxR	154	#ff0000	ubiA_soxR	Q.not.R
ftsK	ptsG	279	#ff0000	ftsK_ptsG	Q.not.R
rpsJ	ssb	189	#228b22	rpsJ_ssb	R.and.Q
xapA	agaB	214	#ff0000	xapA_agaB	Q.not.R
nuoC	glmU	234	#ff0000	nuoC_glmU	Q.not.R
seqA	ihfB	276	#ff0000	seqA_ihfB	Q.not.R
skp	lpxD	203	#228b22	skp_lpxD	R.and.Q
marA	mprA	302	#ff0000	marA_mprA	Q.not.R
hyi	wcaB	156	#ff0000	hyi_wcaB	Q.not.R
pgk	fbaA	653	#228b22	pgk_fbaA	R.and.Q
oppC	oppA	461	#228b22	oppC_oppA	R.and.Q
atoA	atoB	187	#228b22	atoA_atoB	R.and.Q
ompA	rimM	241	#ff0000	ompA_rimM	Q.not.R
kbaZ	agaD	199	#228b22	kbaZ_agaD	R.and.Q
bglF	gspG	171	#228b22	bglF_gspG	R.and.Q
phnF	ulaA	259	#ff0000	phnF_ulaA	Q.not.R
nuoH	pdxA	398	#228b22	nuoH_pdxA	R.and.Q
lrp	ftsK	193	#ff0000	lrp_ftsK	Q.not.R
ompA	ihfA	204	#ff0000	ompA_ihfA	Q.not.R
bglG	phnC	219	#ff0000	bglG_phnC	Q.not.R
sucB	nuoE	272	#228b22	sucB_nuoE	R.and.Q
ftsA	ftsZ	183	#228b22	ftsA_ftsZ	R.and.Q
rplT	ptsI	199	#ff0000	rplT_ptsI	Q.not.R
gatB	manX	485	#228b22	gatB_manX	R.and.Q
ahpC	cysK	332	#ff0000	ahpC_cysK	Q.not.R
ubiX	pck	189	#ff0000	ubiX_pck	Q.not.R
gltI	trmD	165	#ff0000	gltI_trmD	Q.not.R
gltA	frdB	48	#ff0000	gltA_frdB	Q.not.R
trpD	trpE	633	#228b22	trpD_trpE	R.and.Q
argD	carA	28	#228b22	argD_carA	R.and.Q
hyfB	emrK	231	#228b22	hyfB_emrK	R.and.Q
allD	phnI	231	#ff0000	allD_phnI	Q.not.R
adhE	manY	296	#ff0000	adhE_manY	Q.not.R
allD	agaS	689	#ff0000	allD_agaS	Q.not.R
hupA	sucD	189	#228b22	hupA_sucD	R.and.Q
rhaS	bglG	161	#228b22	rhaS_bglG	R.and.Q
leuA	ilvD	36	#ff0000	leuA_ilvD	Q.not.R
agaB	rhaS	247	#ff0000	agaB_rhaS	Q.not.R
ftsK	ptsH	170	#ff0000	ftsK_ptsH	Q.not.R
ubiA	dinF	439	#ff0000	ubiA_dinF	Q.not.R
rpsU	fis	214	#ff0000	rpsU_fis	Q.not.R
nuoG	nuoI	569	#228b22	nuoG_nuoI	R.and.Q
mhpB	yhdZ	201	#ff0000	mhpB_yhdZ	Q.not.R
yiaL	idnK	322	#228b22	yiaL_idnK	R.and.Q
hyfA	acrF	187	#228b22	hyfA_acrF	R.and.Q
melA	xylF	300	#228b22	melA_xylF	R.and.Q
lldP	uhpT	163	#ff0000	lldP_uhpT	Q.not.R
ompA	ptsH	306	#228b22	ompA_ptsH	R.and.Q
leuD	acrB	163	#ff0000	leuD_acrB	Q.not.R
ilvB	ilvC	44	#ff0000	ilvB_ilvC	Q.not.R
agaD	yhdZ	179	#ff0000	agaD_yhdZ	Q.not.R
pps	glmU	162	#ff0000	pps_glmU	Q.not.R
rpoD	pck	80	#ff0000	rpoD_pck	Q.not.R
rhaD	cysG	195	#228b22	rhaD_cysG	R.and.Q
fixX	allD	219	#ff0000	fixX_allD	Q.not.R
caiT	yjbE	156	#228b22	caiT_yjbE	R.and.Q
icd	fbaA	195	#228b22	icd_fbaA	R.and.Q
fixX	yhdX	161	#ff0000	fixX_yhdX	Q.not.R
rpoE	rpsI	183	#ff0000	rpoE_rpsI	Q.not.R
ompC	purC	170	#ff0000	ompC_purC	Q.not.R
agaD	xylR	199	#ff0000	agaD_xylR	Q.not.R
rhaA	yiaN	165	#228b22	rhaA_yiaN	R.and.Q
cynX	lacA	296	#ff0000	cynX_lacA	Q.not.R
insK	ampC	152	#ff0000	insK_ampC	Q.not.R
tdcB	yhdX	241	#ff0000	tdcB_yhdX	Q.not.R
prpC	prpE	35	#228b22	prpC_prpE	R.and.Q
nrfE	ulaF	395	#228b22	nrfE_ulaF	R.and.Q
pgk	adhE	183	#228b22	pgk_adhE	R.and.Q
cyoC	cyoB	453	#228b22	cyoC_cyoB	R.and.Q
agaD	rhaS	193	#ff0000	agaD_rhaS	Q.not.R
rhaR	caiE	183	#228b22	rhaR_caiE	R.and.Q
insK	yiaM	171	#ff0000	insK_yiaM	Q.not.R
ulaA	bglB	165	#228b22	ulaA_bglB	R.and.Q
sdhB	sdhA	575	#228b22	sdhB_sdhA	R.and.Q
ompF	slyB	183	#ff0000	ompF_slyB	Q.not.R
codA	carB	231	#228b22	codA_carB	R.and.Q
melR	xylG	302	#228b22	melR_xylG	R.and.Q
wcaB	phnI	206	#ff0000	wcaB_phnI	Q.not.R
pykF	pgk	142	#228b22	pykF_pgk	R.and.Q
nrfE	acrE	499	#228b22	nrfE_acrE	R.and.Q
moaB	ompX	266	#228b22	moaB_ompX	R.and.Q
sgbE	lysU	425	#ff0000	sgbE_lysU	Q.not.R
dcuD	cadA	310	#ff0000	dcuD_cadA	Q.not.R
phnP	nrdG	170	#ff0000	phnP_nrdG	Q.not.R
araB	agaS	170	#ff0000	araB_agaS	Q.not.R
gntK	asnC	199	#ff0000	gntK_asnC	Q.not.R
ddpC	ddpF	195	#228b22	ddpC_ddpF	R.and.Q
idnR	yjiD	163	#ff0000	idnR_yjiD	Q.not.R
ompF	hupA	490	#228b22	ompF_hupA	R.and.Q
asnB	tyrB	44	#ff0000	asnB_tyrB	Q.not.R
metF	argH	35	#ff0000	metF_argH	Q.not.R
hupA	nmpC	185	#228b22	hupA_nmpC	R.and.Q
caiT	prpR	161	#228b22	caiT_prpR	R.and.Q
garP	rhaR	326	#ff0000	garP_rhaR	Q.not.R
yiaO	ytfE	300	#ff0000	yiaO_ytfE	Q.not.R
purB	guaB	206	#228b22	purB_guaB	R.and.Q
lpd	sucD	56	#228b22	lpd_sucD	R.and.Q
nagB	mngR	29	#ff0000	nagB_mngR	Q.not.R
ftsZ	rpoE	326	#ff0000	ftsZ_rpoE	Q.not.R
melR	yiaM	191	#228b22	melR_yiaM	R.and.Q
fliI	fliK	404	#228b22	fliI_fliK	R.and.Q
argG	argB	421	#228b22	argG_argB	R.and.Q
ihfB	ptsI	286	#ff0000	ihfB_ptsI	Q.not.R
fixC	cysG	193	#228b22	fixC_cysG	R.and.Q
bglG	yjbE	467	#ff0000	bglG_yjbE	Q.not.R
rhaT	treC	374	#228b22	rhaT_treC	R.and.Q
icd	ptsI	191	#228b22	icd_ptsI	R.and.Q
sucC	nuoE	151	#228b22	sucC_nuoE	R.and.Q
purL	ilvA	83	#ff0000	purL_ilvA	Q.not.R
gltA	icd	361	#228b22	gltA_icd	R.and.Q
phnC	phnM	476	#228b22	phnC_phnM	R.and.Q
gltI	ompA	314	#ff0000	gltI_ompA	Q.not.R
hupB	cydB	181	#ff0000	hupB_cydB	Q.not.R
gspG	gspF	199	#228b22	gspG_gspF	R.and.Q
crr	purC	187	#ff0000	crr_purC	Q.not.R
bioF	fliY	298	#ff0000	bioF_fliY	Q.not.R
purK	purE	555	#228b22	purK_purE	R.and.Q
melB	melR	282	#228b22	melB_melR	R.and.Q
sodB	ihfA	231	#228b22	sodB_ihfA	R.and.Q
flgH	cheB	203	#ff0000	flgH_cheB	Q.not.R
mhpB	insK	195	#ff0000	mhpB_insK	Q.not.R
fbaA	hupA	336	#228b22	fbaA_hupA	R.and.Q
pdxA	glmU	236	#ff0000	pdxA_glmU	Q.not.R
malS	dcuD	185	#228b22	malS_dcuD	R.and.Q
cadA	caiT	199	#228b22	cadA_caiT	R.and.Q
cdaR	idnD	179	#ff0000	cdaR_idnD	Q.not.R
fixX	ecpD	206	#ff0000	fixX_ecpD	Q.not.R
nuoC	nuoF	253	#228b22	nuoC_nuoF	R.and.Q
bglB	idnK	203	#228b22	bglB_idnK	R.and.Q
tdcB	carB	48	#228b22	tdcB_carB	R.and.Q
asnB	aroF	87	#ff0000	asnB_aroF	Q.not.R
manX	ptsG	349	#228b22	manX_ptsG	R.and.Q
livK	livM	42	#228b22	livK_livM	R.and.Q
rhaD	tnaB	201	#228b22	rhaD_tnaB	R.and.Q
phnN	ytfE	219	#ff0000	phnN_ytfE	Q.not.R
yjiD	fixC	179	#228b22	yjiD_fixC	R.and.Q
insK	yjbG	183	#ff0000	insK_yjbG	Q.not.R
hupA	gltA	314	#228b22	hupA_gltA	R.and.Q
oppC	nuoF	157	#228b22	oppC_nuoF	R.and.Q
paaC	lsrD	279	#228b22	paaC_lsrD	R.and.Q
rhaT	yiaL	225	#228b22	rhaT_yiaL	R.and.Q
ihfB	pncB	191	#ff0000	ihfB_pncB	Q.not.R
kbaZ	fixX	171	#228b22	kbaZ_fixX	R.and.Q
galK	rpsP	259	#ff0000	galK_rpsP	Q.not.R
yhdZ	rhaR	159	#ff0000	yhdZ_rhaR	Q.not.R
hupA	pflB	183	#228b22	hupA_pflB	R.and.Q
acrF	ytfE	152	#ff0000	acrF_ytfE	Q.not.R
seqA	stpA	163	#ff0000	seqA_stpA	Q.not.R
rpoS	glgS	296	#228b22	rpoS_glgS	R.and.Q
ilvI	ilvC	51	#ff0000	ilvI_ilvC	Q.not.R
rhaR	phnF	154	#ff0000	rhaR_phnF	Q.not.R
pykF	pfkA	75	#228b22	pykF_pfkA	R.and.Q
bglB	nrfG	199	#228b22	bglB_nrfG	R.and.Q
ycgR	cheA	165	#ff0000	ycgR_cheA	Q.not.R
emrK	xapA	231	#ff0000	emrK_xapA	Q.not.R
cysG	phnF	161	#ff0000	cysG_phnF	Q.not.R
nuoG	nuoC	259	#228b22	nuoG_nuoC	R.and.Q
yiaO	phnN	288	#ff0000	yiaO_phnN	Q.not.R
acnA	fumC	24	#228b22	acnA_fumC	R.and.Q
purL	purN	279	#228b22	purL_purN	R.and.Q
cusC	cusF	336	#228b22	cusC_cusF	R.and.Q
nikC	phnC	266	#ff0000	nikC_phnC	Q.not.R
mdh	sdhB	120	#228b22	mdh_sdhB	R.and.Q
ihfA	glnQ	159	#228b22	ihfA_glnQ	R.and.Q
gspF	melR	173	#ff0000	gspF_melR	Q.not.R
acrE	xylF	167	#ff0000	acrE_xylF	Q.not.R
rpsC	rplV	235	#228b22	rpsC_rplV	R.and.Q
codB	carA	457	#228b22	codB_carA	R.and.Q
yiaM	yiaK	606	#228b22	yiaM_yiaK	R.and.Q
ugpE	lldD	157	#ff0000	ugpE_lldD	Q.not.R
acrF	cadC	633	#228b22	acrF_cadC	R.and.Q
dppC	psd	193	#ff0000	dppC_psd	Q.not.R
fliY	hupA	161	#ff0000	fliY_hupA	Q.not.R
adiA	melR	266	#ff0000	adiA_melR	Q.not.R
garP	melB	181	#ff0000	garP_melB	Q.not.R
purD	purL	124	#228b22	purD_purL	R.and.Q
argG	argC	673	#228b22	argG_argC	R.and.Q
ptsH	rplS	228	#ff0000	ptsH_rplS	Q.not.R
icd	ihfA	214	#ff0000	icd_ihfA	Q.not.R
acrE	phnG	421	#ff0000	acrE_phnG	Q.not.R
agaI	alsC	161	#ff0000	agaI_alsC	Q.not.R
agaD	melB	318	#ff0000	agaD_melB	Q.not.R
flhA	wcaA	163	#ff0000	flhA_wcaA	Q.not.R
trpL	hisQ	163	#ff0000	trpL_hisQ	Q.not.R
gdhA	ptsI	173	#228b22	gdhA_ptsI	R.and.Q
sulA	umuD	302	#228b22	sulA_umuD	R.and.Q
ugpQ	fimI	382	#ff0000	ugpQ_fimI	Q.not.R
mhpB	rhaS	157	#228b22	mhpB_rhaS	R.and.Q
mhpB	yiaL	185	#228b22	mhpB_yiaL	R.and.Q
nuoC	nuoB	388	#228b22	nuoC_nuoB	R.and.Q
lyx	soxR	170	#ff0000	lyx_soxR	Q.not.R
adhE	ptsG	288	#228b22	adhE_ptsG	R.and.Q
hisJ	cysK	219	#ff0000	hisJ_cysK	Q.not.R
yccA	icd	250	#ff0000	yccA_icd	Q.not.R
caiE	yiaN	154	#228b22	caiE_yiaN	R.and.Q
nuoH	nuoN	447	#228b22	nuoH_nuoN	R.and.Q
yiaL	phnK	231	#ff0000	yiaL_phnK	Q.not.R
acrE	fixA	374	#228b22	acrE_fixA	R.and.Q
xylH	lldD	201	#ff0000	xylH_lldD	Q.not.R
tnaB	idnO	238	#228b22	tnaB_idnO	R.and.Q
malF	ubiA	183	#ff0000	malF_ubiA	Q.not.R
sucB	sucD	802	#228b22	sucB_sucD	R.and.Q
cysI	cysG	78	#228b22	cysI_cysG	R.and.Q
gltB	rpoS	217	#228b22	gltB_rpoS	R.and.Q
icd	sucD	276	#228b22	icd_sucD	R.and.Q
melR	bglB	173	#228b22	melR_bglB	R.and.Q
agaS	phnC	421	#ff0000	agaS_phnC	Q.not.R
tyrB	aroG	26	#228b22	tyrB_aroG	R.and.Q
garP	kbaY	269	#ff0000	garP_kbaY	Q.not.R
yiaO	sgbH	154	#228b22	yiaO_sgbH	R.and.Q
kbaY	acrF	266	#ff0000	kbaY_acrF	Q.not.R
yjbF	idnR	189	#ff0000	yjbF_idnR	Q.not.R
yiaK	phnM	167	#ff0000	yiaK_phnM	Q.not.R
agaB	yiaL	201	#ff0000	agaB_yiaL	Q.not.R
pdxA	ksgA	276	#228b22	pdxA_ksgA	R.and.Q
kbaY	rhaR	181	#ff0000	kbaY_rhaR	Q.not.R
ulaF	yjiD	247	#ff0000	ulaF_yjiD	Q.not.R
ahpC	hns	201	#ff0000	ahpC_hns	Q.not.R
adiA	ulaG	310	#228b22	adiA_ulaG	R.and.Q
yhdZ	nanC	154	#ff0000	yhdZ_nanC	Q.not.R
cysK	cysP	212	#228b22	cysK_cysP	R.and.Q
gpmA	pykF	73	#ff0000	gpmA_pykF	Q.not.R
glnP	pykF	302	#ff0000	glnP_pykF	Q.not.R
yiaN	melR	340	#228b22	yiaN_melR	R.and.Q
bglB	ulaF	219	#228b22	bglB_ulaF	R.and.Q
tnaB	nrfG	191	#ff0000	tnaB_nrfG	Q.not.R
ompF	cysK	286	#ff0000	ompF_cysK	Q.not.R
crr	ptsH	702	#228b22	crr_ptsH	R.and.Q
yhdZ	cadC	306	#ff0000	yhdZ_cadC	Q.not.R
cysG	phnL	318	#ff0000	cysG_phnL	Q.not.R
nuoM	nuoH	461	#228b22	nuoM_nuoH	R.and.Q
focA	crr	156	#228b22	focA_crr	R.and.Q
yjbE	melA	154	#ff0000	yjbE_melA	Q.not.R
yjbE	phnP	167	#ff0000	yjbE_phnP	Q.not.R
nuoE	nuoK	310	#228b22	nuoE_nuoK	R.and.Q
manY	manX	818	#228b22	manY_manX	R.and.Q
hyfC	yhdZ	247	#ff0000	hyfC_yhdZ	Q.not.R
ulaG	yjbE	152	#228b22	ulaG_yjbE	R.and.Q
trpB	flhB	261	#ff0000	trpB_flhB	Q.not.R
ybbW	allD	551	#ff0000	ybbW_allD	Q.not.R
cydB	cydA	480	#228b22	cydB_cydA	R.and.Q
fucP	acrE	288	#ff0000	fucP_acrE	Q.not.R
ptsI	glyA	300	#ff0000	ptsI_glyA	Q.not.R
cydA	pgk	222	#228b22	cydA_pgk	R.and.Q
ompX	ompA	152	#ff0000	ompX_ompA	Q.not.R
grpE	gapA	391	#228b22	grpE_gapA	R.and.Q
ilvH	ilvI	197	#228b22	ilvH_ilvI	R.and.Q
acrF	nirC	272	#228b22	acrF_nirC	R.and.Q
lysU	ulaF	217	#ff0000	lysU_ulaF	Q.not.R
dcuD	melA	235	#ff0000	dcuD_melA	Q.not.R
rhaS	rhaT	241	#228b22	rhaS_rhaT	R.and.Q
cynX	araJ	170	#ff0000	cynX_araJ	Q.not.R
agaB	nanC	152	#ff0000	agaB_nanC	Q.not.R
fucP	cadA	151	#ff0000	fucP_cadA	Q.not.R
insK	rhaR	163	#ff0000	insK_rhaR	Q.not.R
rplS	trmD	668	#228b22	rplS_trmD	R.and.Q
gspL	melA	171	#ff0000	gspL_melA	Q.not.R
