; String coexpression dataset
; Top score coexpression interactions (> 550)
#source	target	label
COX1	ATP8	669
COX1	ATP6	647
COX1	OLI1	706
COX1	YFL002W-B	615
AI3	AI4	718
AI5_BETA	Q0255	844
ATP8	ATP6	900
ATP8	OLI1	855
ATP8	YDR098C-A	770
ATP8	YDR098C-B	693
ATP8	YDR210W-A	782
ATP8	YDR210W-B	841
ATP8	YDR261C-D	780
ATP8	YDR316W-A	740
ATP8	YDR365W-A	740
ATP8	YDR365W-B	828
ATP8	YFL002W-B	873
ATP8	YGR027W-B	785
ATP8	YGR038C-A	615
ATP8	YGR161W-B	775
ATP8	YLR227W-A	708
ATP8	YLR410W-B	764
ATP8	YNL284C-B	784
ATP8	YOL103W-A	749
ATP8	YOL103W-B	845
ATP8	YOR142W-A	708
ATP8	YOR142W-B	838
ATP8	YPL257W-A	716
ATP8	YPL257W-B	789
ATP8	YPR137C-A	691
ATP8	YPR137C-B	859
ATP8	YPR158C-C	672
ATP8	YPR158W-A	700
ATP6	OLI1	900
ATP6	YDR098C-A	838
ATP6	YDR098C-B	784
ATP6	YDR210W-A	772
ATP6	YDR210W-B	897
ATP6	YDR261C-D	785
ATP6	YDR261W-B	663
ATP6	YDR316W-A	822
ATP6	YDR316W-B	631
ATP6	YDR365W-A	791
ATP6	YDR365W-B	880
ATP6	YFL002W-B	889
ATP6	YGR027W-B	846
ATP6	YGR038C-A	687
ATP6	YGR161C-C	578
ATP6	YGR161W-B	863
ATP6	YLR227W-A	797
ATP6	YLR410W-B	878
ATP6	YNL284C-B	853
ATP6	YOL103W-A	784
ATP6	YOL103W-B	890
ATP6	YOR142W-A	799
ATP6	YOR142W-B	890
ATP6	YOR192C-A	554
ATP6	YPL257W-A	822
ATP6	YPL257W-B	879
ATP6	YPR137C-A	792
ATP6	YPR137C-B	876
ATP6	YPR158C-C	791
ATP6	YPR158W-A	807
BI3	BI4	580
OLI1	YDR098C-A	775
OLI1	YDR098C-B	643
OLI1	YDR210W-A	672
OLI1	YDR210W-B	849
OLI1	YDR261C-D	592
OLI1	YDR261W-B	697
OLI1	YDR316W-A	770
OLI1	YDR316W-B	599
OLI1	YDR365W-A	720
OLI1	YDR365W-B	825
OLI1	YFL002W-B	816
OLI1	YGR027W-B	789
OLI1	YGR038C-A	575
OLI1	YGR161W-B	802
OLI1	YLR227W-A	734
OLI1	YLR410W-B	837
OLI1	YNL284C-B	791
OLI1	YOL103W-A	773
OLI1	YOL103W-B	832
OLI1	YOR142W-A	755
OLI1	YOR142W-B	799
OLI1	YPL257W-A	777
OLI1	YPL257W-B	846
OLI1	YPR137C-A	734
OLI1	YPR137C-B	813
OLI1	YPR158C-C	748
OLI1	YPR158W-A	751
VAR1	Q0255	601
EFB1	RPL13A	565
EFB1	RPS13	605
EFB1	RPP2B	567
EFB1	RPL12A	617
EFB1	RPL11B	573
EFB1	RPL8A	573
EFB1	RPL17A	564
EFB1	RPL8B	552
EFB1	EGD1	590
SSA1	SSA2	585
YAL037C-A	BUD25	878
YAL037C-A	YGL006W-A	720
YAL037C-A	YJL136W-A	594
CDC19	PGK1	601
CDC19	ENO1	559
CDC19	ENO2	561
CDC19	FBA1	596
YAR010C	YBR012W-A	554
YAR010C	YJR028W	604
UIP3	YAR028W	594
YAR068W	YIL169C	656
PHO11	PHO12	824
HTB2	HTA2	753
HTB2	HHT1	728
HTB2	HTB1	722
HTB2	HHF2	687
HTA2	HHT1	746
HTA2	HTB1	663
HTA2	HTA1	606
HTA2	HHF2	706
YBL005W-A	YBR012W-B	746
YBL005W-A	YDR170W-A	828
YBL005W-A	YMR045C	618
YBL005W-A	YMR046C	871
YBL005W-B	YMR045C	585
RPL19B	RPS8A	757
RPL19B	RPL32	655
RPL19B	RPS9B	781
RPL19B	RPL21A	822
RPL19B	RPS14A	600
RPL19B	RPS29B	580
RPL19B	RPL31A	660
RPL19B	RPP1A	568
RPL19B	RPL13A	788
RPL19B	RPL35A	720
RPL19B	RPL4B	611
RPL19B	RPS13	735
RPL19B	RPP2B	657
RPL19B	RPL37B	710
RPL19B	RPL12A	675
RPL19B	RPL34A	689
RPL19B	RPS24A	562
RPL19B	RPS26B	658
RPL19B	RPL30	682
RPL19B	RPL24A	696
RPL19B	RPL7A	700
RPL19B	RPL28	649
RPL19B	RPS2	606
RPL19B	RPL9A	563
RPL19B	RPS25A	736
RPL19B	RPL11B	767
RPL19B	RPL24B	802
RPL19B	RPS0A	678
RPL19B	RPL14B	645
RPL19B	RPS20	591
RPL19B	RPL8A	788
RPL19B	RPL27A	661
RPL19B	RPS27B	631
RPL19B	EGD2	621
RPL19B	RPL34B	767
RPL19B	RPL16A	746
RPL19B	RPL40A	663
RPL19B	RPS21B	673
RPL19B	TIF2	631
RPL19B	RPS22A	722
RPL19B	RPS5	750
RPL19B	RPL14A	751
RPL19B	TMA19	638
RPL19B	RPS27A	573
RPL19B	RPL17A	777
RPL19B	RPS21A	675
RPL19B	RPL8B	773
RPL19B	RPL15A	667
RPL19B	RPS0B	638
RPL19B	RPL22A	724
RPL19B	RPL10	642
RPL19B	STM1	615
RPL19B	RPL37A	667
RPL19B	RPS28B	638
RPL19B	RPL38	622
RPL19B	RPS29A	740
RPL19B	RPS1A	662
RPL19B	RPL6B	702
RPL19B	RPS17A	742
RPL19B	RPS1B	742
RPL19B	RPL6A	718
RPL19B	ASC1	635
RPL19B	RPL15B	566
RPL19B	RPL13B	726
RPL19B	RPL36A	689
RPL19B	RPL9B	682
RPL19B	RPL16B	620
RPL19B	RPS7B	629
RPL19B	RPL42A	732
RPL19B	RPS3	745
RPL19B	RPL18B	716
RPL19B	RPS19B	615
RPL19B	RPS15	615
RPL19B	RPL25	647
RPL19B	RPL3	636
RPL19B	RPS7A	608
RPL19B	RPS28A	561
RPL19B	RPL33B	678
RPL19B	CAF20	559
RPL19B	RPS12	738
RPL19B	EGD1	680
RPL19B	RPL21B	770
RPL19B	RPS6A	704
RPL19B	RPL1A	697
RPL19B	RPL11A	779
RPL19B	RPS23B	682
YBL029C-A	DAD3	766
YBL029C-A	YDR379C-A	900
YBL029C-A	YDR381C-A	886
YBL029C-A	YOS1	895
YBL029C-A	YKL018C-A	736
YBL029C-A	YLR363W-A	667
YBL029C-A	YNL162W-A	638
URA7	ARX1	624
URA7	TRM1	566
URA7	NUG1	638
URA7	DBP3	624
URA7	SDA1	631
URA7	NMD3	738
URA7	RIX1	678
URA7	ALB1	573
URA7	MRT4	559
URA7	RPF2	663
URA7	DRS1	601
URA7	RLP24	580
URA7	CBF5	566
URA7	PWP1	682
URA7	UTP13	618
URA7	UTP21	601
URA7	RRB1	590
URA7	GUA1	637
URA7	RRP5	620
URA7	HAS1	667
URA7	RPA49	674
URA7	BRX1	645
URA7	YTM1	611
URA7	NOP58	620
URA7	NEW1	575
URA7	RPC40	604
COR1	RIP1	606
COR1	SDH2	622
KTI11	YCL021W-A	770
RPS8A	RPL32	614
RPS8A	RPS9B	762
RPS8A	RPL21A	757
RPS8A	RPS14A	601
RPS8A	RPL31A	565
RPS8A	RPL13A	710
RPS8A	RPL35A	604
RPS8A	RPL4B	556
RPS8A	RPS13	715
RPS8A	RPP2B	616
RPS8A	RPL37B	611
RPS8A	RPL12A	751
RPS8A	RPL30	681
RPS8A	RPL24A	632
RPS8A	RPL7A	636
RPS8A	RPL28	617
RPS8A	RPS2	667
RPS8A	RPL9A	643
RPS8A	RPS25A	661
RPS8A	RPL11B	693
RPS8A	RPL24B	718
RPS8A	RPS0A	726
RPS8A	RPL8A	801
RPS8A	EGD2	564
RPS8A	RPL34B	676
RPS8A	RPL16A	748
RPS8A	RPL40A	599
RPS8A	TIF2	649
RPS8A	RPL17B	672
RPS8A	RPS22A	729
RPS8A	RPS5	799
RPS8A	RPL14A	714
RPS8A	TMA19	622
RPS8A	RPL17A	759
RPS8A	RPL8B	787
RPS8A	RPL15A	672
RPS8A	RPS0B	611
RPS8A	RPL22A	592
RPS8A	RPL10	575
RPS8A	STM1	578
RPS8A	RPL37A	552
RPS8A	RPL38	615
RPS8A	RPS25B	556
RPS8A	RPS29A	618
RPS8A	RPS1A	678
RPS8A	RPL6B	676
RPS8A	RPS17A	649
RPS8A	RPS1B	722
RPS8A	RPL6A	670
RPS8A	ASC1	680
RPS8A	RPL13B	613
RPS8A	RPL36A	573
RPS8A	RPL9B	687
RPS8A	RPL16B	573
RPS8A	RPS7B	561
RPS8A	RPL42A	680
RPS8A	RPS3	705
RPS8A	RPL18B	621
RPS8A	RPS15	622
RPS8A	RPL25	620
RPS8A	RPS7A	621
RPS8A	RPL33B	560
RPS8A	RPS12	666
RPS8A	EGD1	561
RPS8A	RPL21B	664
RPS8A	RPS6A	755
RPS8A	RPL1A	786
RPS8A	RPL11A	714
RPS8A	RPS23B	634
RPL32	RPS9B	606
RPL32	RPL21A	611
RPL32	RPL31A	602
RPL32	RPL13A	577
RPL32	RPS13	677
RPL32	RPP2B	567
RPL32	RPL12A	635
RPL32	RPL34A	599
RPL32	RPS24A	761
RPL32	RPL30	570
RPL32	RPL24A	555
RPL32	RPL28	742
RPL32	RPS25A	628
RPL32	RPL11B	614
RPL32	RPL24B	607
RPL32	RPS0A	552
RPL32	RPS20	694
RPL32	RPL8A	660
RPL32	RPL27A	591
RPL32	EGD2	711
RPL32	RPL34B	715
RPL32	RPL16A	623
RPL32	RPL40A	606
RPL32	RPL17B	601
RPL32	RPS22A	614
RPL32	RPS5	647
RPL32	RPL14A	578
RPL32	RPL17A	673
RPL32	RPL8B	692
RPL32	RPL22A	633
RPL32	RPS17A	633
RPL32	RPS1B	571
RPL32	RPL6A	566
RPL32	ASC1	585
RPL32	RPL36A	554
RPL32	RPL9B	557
RPL32	RPL42A	593
RPL32	RPS3	689
RPL32	RPL25	599
RPL32	RPS28A	571
RPL32	RPS12	571
RPL32	RPL21B	585
RPL32	RPS6A	652
RPL32	RPL1A	596
RPL32	RPL11A	628
ATP1	ATP3	666
ATP1	ATP2	637
YBL111C	YBL112C	704
YBL111C	YEL075C	645
YBL111C	YEL076C	718
YBL111C	YER189W	624
YBL111C	YFL064C	687
YBL111C	YFL065C	631
YBL111C	YFL066C	808
YBL111C	YHL049C	552
YBL111C	YLR462W	592
YBL111C	YPR203W	601
YBL112C	YFL066C	689
YBL113C	YRF1-1	718
YBL113C	YEL077C	571
YBL113C	YRF1-2	689
YBL113C	YHL050C	640
YBL113C	YHR219W	687
YBL113C	YIL177C	665
YBL113C	YJL225C	693
YBL113C	YLL067C	611
YBL113C	YRF1-4	627
YBL113C	YML133C	554
HHT1	HTB1	761
HHT1	HTA1	608
HHT1	HHF2	728
YBR012W-A	YJR026W	634
YBR012W-A	YJR028W	720
YBR012W-B	YDR170W-A	590
YBR012W-B	YER138C	622
YBR012W-B	YER160C	566
YBR012W-B	YJR029W	704
YBR012W-B	YMR045C	800
YBR012W-B	YMR046C	724
RPL4A	RPP1A	627
RPL4A	RPL4B	828
RPL4A	RPP2B	586
RPL4A	RPL12A	559
RPL4A	RPL8A	576
RPL4A	RPS5	591
RPL4A	RPL8B	565
RPL4A	RPP0	648
RPL4A	ASC1	634
RPL4A	RPL1A	578
HMT1	ARX1	566
HMT1	MRT4	566
ATP3	ATP2	596
TSC3	YBR085C-A	693
TSC3	YCL057C-A	880
TSC3	YDL085C-A	674
TSC3	YLR264C-A	640
TSC3	YMR122W-A	894
YBR085C-A	YCL057C-A	716
YBR085C-A	YMR122W-A	779
TKL2	RTN2	559
TKL2	FMP45	640
TKL2	HBT1	678
TKL2	PHM7	578
TKL2	GRE1	643
AMN1	SCW11	597
RPS9B	RPL21A	791
RPS9B	RPS14A	669
RPS9B	RPP1A	589
RPS9B	RPL13A	833
RPS9B	RPL35A	568
RPS9B	RPL4B	603
RPS9B	RPS13	780
RPS9B	RPP2B	667
RPS9B	GUK1	556
RPS9B	RPL37B	669
RPS9B	SNU13	620
RPS9B	RPL12A	745
RPS9B	RPS24A	590
RPS9B	RPS26B	615
RPS9B	RPL30	686
RPS9B	RPL24A	665
RPS9B	RPL7A	708
RPS9B	RPL28	636
RPS9B	RPS2	559
RPS9B	RPL9A	699
RPS9B	RPS25A	719
RPS9B	RPL11B	716
RPS9B	RPL24B	729
RPS9B	RPS0A	746
RPS9B	RPL14B	667
RPS9B	RPS20	591
RPS9B	RPL8A	808
RPS9B	RPL27A	582
RPS9B	RPS27B	582
RPS9B	RPL34B	693
RPS9B	RPL16A	740
RPS9B	RPL40A	664
RPS9B	RPS21B	636
RPS9B	TIF2	624
RPS9B	RPL17B	638
RPS9B	RPS22A	747
RPS9B	RPS14B	558
RPS9B	RPS5	776
RPS9B	RPL14A	748
RPS9B	TMA19	571
RPS9B	RPL17A	768
RPS9B	RPL8B	811
RPS9B	RPL15A	631
RPS9B	RPS0B	645
RPS9B	RPL22A	685
RPS9B	RPL10	578
RPS9B	STM1	654
RPS9B	RPL37A	604
RPS9B	RPS28B	594
RPS9B	RPL38	636
RPS9B	RPS29A	650
RPS9B	RPS1A	670
RPS9B	RPL6B	757
RPS9B	RPS17A	686
RPS9B	RPS1B	731
RPS9B	RPL6A	759
RPS9B	ASC1	714
RPS9B	RPL13B	689
RPS9B	RPL36A	587
RPS9B	RPL9B	680
RPS9B	RPL16B	593
RPS9B	RPS7B	646
RPS9B	RPL42A	701
RPS9B	RPS3	767
RPS9B	RPL18B	700
RPS9B	RPS15	673
RPS9B	RPL25	643
RPS9B	RPL3	585
RPS9B	RPS7A	629
RPS9B	RPB8	561
RPS9B	RPL33B	656
RPS9B	RPS12	687
RPS9B	EGD1	571
RPS9B	RPL21B	654
RPS9B	RPS9A	710
RPS9B	RPS6A	734
RPS9B	RPL1A	749
RPS9B	RPL11A	747
RPS9B	RPS23B	592
RPL21A	RPS29B	665
RPL21A	RPL31A	690
RPL21A	RPP1A	637
RPL21A	RPL13A	749
RPL21A	RPS16B	574
RPL21A	RPL35A	756
RPL21A	RPS13	771
RPL21A	RPP2B	719
RPL21A	GUK1	566
RPL21A	RPL37B	751
RPL21A	SNU13	597
RPL21A	RPL12A	753
RPL21A	RPL34A	736
RPL21A	RPS24A	611
RPL21A	RPS26B	676
RPL21A	RPL30	768
RPL21A	RPL24A	763
RPL21A	RPL7A	687
RPL21A	RPL28	665
RPL21A	RPS2	613
RPL21A	RPL9A	561
RPL21A	RPS25A	744
RPL21A	RPL11B	780
RPL21A	RPL24B	805
RPL21A	RPS0A	645
RPL21A	RPL14B	728
RPL21A	RPS20	645
RPL21A	RPL8A	773
RPL21A	RPL27A	708
RPL21A	RPS27B	634
RPL21A	EGD2	599
RPL21A	RPL34B	814
RPL21A	RPL16A	770
RPL21A	RPL40A	700
RPL21A	RPS21B	689
RPL21A	TIF2	691
RPL21A	RPL17B	580
RPL21A	RPS22A	824
RPL21A	RPS5	736
RPL21A	RPL14A	764
RPL21A	TMA19	714
RPL21A	RPS27A	654
RPL21A	RPL17A	794
RPL21A	RPS21A	744
RPL21A	RPL8B	762
RPL21A	RPL15A	669
RPL21A	RPS0B	691
RPL21A	RPL22A	734
RPL21A	RPL10	699
RPL21A	STM1	592
RPL21A	RPL37A	629
RPL21A	RPS28B	735
RPL21A	RPL38	689
RPL21A	RPS25B	564
RPL21A	RPL26A	560
RPL21A	RPS22B	553
RPL21A	RPS29A	798
RPL21A	RPS1A	674
RPL21A	RPL6B	662
RPL21A	RPS17A	759
RPL21A	RPS1B	758
RPL21A	RPL6A	743
RPL21A	URA5	573
RPL21A	ASC1	640
RPL21A	RPL13B	643
RPL21A	RPL36A	687
RPL21A	RPL9B	685
RPL21A	RPL16B	720
RPL21A	RPS7B	653
RPL21A	RPL42A	762
RPL21A	RPS3	706
RPL21A	SSB2	592
RPL21A	RPL18B	752
RPL21A	RPS19B	604
RPL21A	RPP2A	573
RPL21A	RPS15	646
RPL21A	RPL25	678
RPL21A	RPL3	604
RPL21A	RPS7A	721
RPL21A	RPS28A	718
RPL21A	RPB8	575
RPL21A	RPL33B	729
RPL21A	CAF20	561
RPL21A	RPS10A	669
RPL21A	RPS12	775
RPL21A	EGD1	674
RPL21A	RPL21B	812
RPL21A	RPS6A	717
RPL21A	RPL33A	570
RPL21A	RPL1A	754
RPL21A	RPL11A	802
RPL21A	RPS23B	714
DAD3	YBR255C-A	792
DAD3	YDR379C-A	766
DAD3	YDR381C-A	618
DAD3	YOS1	730
DAD3	YIL014C-A	606
DAD3	YKL018C-A	900
DAD3	YLR363W-A	762
DAD3	YNL162W-A	689
ENP1	DBP3	556
YBR255C-A	YDR379C-A	611
YBR255C-A	YIL014C-A	634
YBR255C-A	YKL018C-A	832
RIB5	TMT1	575
RIB5	YGL117W	627
RIB5	ARG4	556
RIB5	YHI9	622
RIB5	STR2	627
RIB5	MCH4	552
YCL001W-A	YGL006W-A	640
YCL019W	YER138C	643
YCL019W	YER160C	654
YCL019W	YML039W	661
YCL019W	YML045W	667
FUS1	AGA1	615
GLK1	PGM2	561
SPB1	PUF6	554
SPB1	UTP9	629
SPB1	NOC2	594
SPB1	NOP4	601
YCL057C-A	YLR264C-A	615
YCL057C-A	YMR122W-A	900
KRR1	LHP1	564
KRR1	SAS10	676
KRR1	RRP8	582
KRR1	ARX1	613
KRR1	TRM82	601
KRR1	BCP1	640
KRR1	PUF6	552
KRR1	NUG1	622
KRR1	DBP3	580
KRR1	NSA1	601
KRR1	NOP7	592
KRR1	ENP2	615
KRR1	SDA1	624
KRR1	CIC1	575
KRR1	RPF1	594
KRR1	NMD3	678
KRR1	MPP10	556
KRR1	MRT4	636
KRR1	LTV1	556
KRR1	RPF2	624
KRR1	RLP24	582
KRR1	DBP9	638
KRR1	HAS1	629
KRR1	RLP7	597
KRR1	NOP15	656
KRR1	IPI3	592
KRR1	RPA49	661
KRR1	YOL022C	556
KRR1	BRX1	667
KRR1	RPC40	578
PGK1	ENO1	559
PGK1	FBA1	663
PGK1	GPM1	554
RPS14A	RPP1A	647
RPS14A	RPL13A	622
RPS14A	RPL4B	558
RPS14A	RPS13	663
RPS14A	RPP2B	640
RPS14A	RPL12A	614
RPS14A	RPL30	587
RPS14A	RPL28	565
RPS14A	RPS25A	577
RPS14A	RPL24B	556
RPS14A	RPS0A	647
RPS14A	RPL8A	643
RPS14A	RPL34B	562
RPS14A	RPL16A	564
RPS14A	RPS22A	582
RPS14A	RPS14B	582
RPS14A	RPS5	701
RPS14A	RPL14A	645
RPS14A	TMA19	613
RPS14A	RPL8B	686
RPS14A	RPL22A	594
RPS14A	RPL37A	556
RPS14A	RPP0	553
RPS14A	RPS29A	555
RPS14A	RPL6B	571
RPS14A	RPL6A	604
RPS14A	ASC1	639
RPS14A	RPS3	705
RPS14A	RPL18B	622
RPS14A	RPP2A	573
RPS14A	RPS15	552
RPS14A	RPS12	671
RPS14A	EGD1	552
RPS14A	RPL21B	568
RPS14A	RPL1A	682
RPS14A	RPL11A	593
MATALPHA2	HMRA2	604
MATALPHA1	SAG1	712
MATALPHA1	STE3	676
MATALPHA1	YLR040C	661
MATALPHA1	MF(ALPHA)1	615
YDL038C	PRM7	594
LHP1	RPC40	580
TSR1	NMD3	552
RPS29B	RPP1A	649
RPS29B	RPL35A	564
RPS29B	RPS13	613
RPS29B	RPP2B	674
RPS29B	RPL37B	661
RPS29B	SNU13	566
RPS29B	RPL12A	597
RPS29B	RPS26B	554
RPS29B	RPL30	568
RPS29B	RPL24A	643
RPS29B	RPS25A	573
RPS29B	RPL11B	573
RPS29B	RPL24B	590
RPS29B	RPL8A	573
RPS29B	RPL27A	564
RPS29B	RPL34B	697
RPS29B	RPL16A	590
RPS29B	RPS22A	631
RPS29B	RPL14A	564
RPS29B	TMA19	580
RPS29B	RPL17A	575
RPS29B	RPS28B	604
RPS29B	RPS29A	777
RPS29B	RPS17A	556
RPS29B	RPL18B	566
RPS29B	RPS28A	652
RPS29B	RPS12	658
RPS29B	RPL21B	594
RPS29B	RPL1A	568
RPS29B	RPL11A	634
YDL063C	IPI3	611
RPL31A	RPP1A	583
RPL31A	RPL13A	601
RPL31A	RPS16B	582
RPL31A	RPL35A	660
RPL31A	RPS13	673
RPL31A	RPP2B	591
RPL31A	RPL37B	624
RPL31A	RPL12A	667
RPL31A	RPL34A	661
RPL31A	RPL30	565
RPL31A	RPL24A	594
RPL31A	RPL7A	561
RPL31A	RPL28	655
RPL31A	RPS2	649
RPL31A	RPL11B	647
RPL31A	RPL24B	669
RPL31A	RPS20	570
RPL31A	RPL8A	627
RPL31A	RPL27A	674
RPL31A	EGD2	658
RPL31A	RPL34B	751
RPL31A	RPL16A	660
RPL31A	RPL17B	574
RPL31A	RPS22A	619
RPL31A	RPL14A	592
RPL31A	RPL17A	664
RPL31A	RPS21A	629
RPL31A	RPL8B	601
RPL31A	RPS0B	634
RPL31A	RPL22A	659
RPL31A	RPL10	702
RPL31A	RPL37A	575
RPL31A	RPS28B	581
RPL31A	RPL38	568
RPL31A	RPS29A	659
RPL31A	RPS17A	606
RPL31A	RPL6A	596
RPL31A	RPL13B	578
RPL31A	RPL36A	629
RPL31A	RPL16B	683
RPL31A	RPS3	583
RPL31A	RPL18B	616
RPL31A	RPS19B	551
RPL31A	RPS15	552
RPL31A	RPS7A	631
RPL31A	RPS28A	607
RPL31A	RPL33B	566
RPL31A	RPS12	643
RPL31A	EGD1	617
RPL31A	RPL21B	696
RPL31A	RPS6A	563
RPL31A	RPL11A	652
RPL31A	RPS23B	624
RPP1A	RPL13A	608
RPP1A	RPS16B	556
RPP1A	RPL4B	724
RPP1A	RPS13	614
RPP1A	RPP2B	795
RPP1A	RPL37B	661
RPP1A	SNU13	611
RPP1A	RPL12A	697
RPP1A	RPL30	650
RPP1A	RPL24A	586
RPP1A	RPS2	554
RPP1A	RPL11B	582
RPP1A	RPL24B	601
RPP1A	RPL8A	654
RPP1A	RPS27B	599
RPP1A	PPA1	601
RPP1A	EGD2	580
RPP1A	RPL34B	586
RPP1A	RPS22A	652
RPP1A	RPS14B	566
RPP1A	RPS5	613
RPP1A	RPL14A	632
RPP1A	TMA19	672
RPP1A	RPL8B	636
RPP1A	RPS0B	571
RPP1A	RPL10	562
RPP1A	RPL38	568
RPP1A	RPP0	697
RPP1A	RPS29A	695
RPP1A	RPS17A	597
RPP1A	RPL6A	606
RPP1A	ASC1	631
RPP1A	RPL36A	554
RPP1A	RPL16B	564
RPP1A	RPS3	623
RPP1A	RPL18B	645
RPP1A	RPP2A	714
RPP1A	RPS15	629
RPP1A	RPS28A	592
RPP1A	RPS12	717
RPP1A	EGD1	623
RPP1A	RPL21B	581
RPP1A	RPL1A	678
RPP1A	RPL11A	601
RPL13A	RPL35A	601
RPL13A	RPL4B	592
RPL13A	RPS13	747
RPL13A	RPP2B	704
RPL13A	GUK1	561
RPL13A	RPL37B	661
RPL13A	SNU13	615
RPL13A	RPL12A	784
RPL13A	RPL34A	556
RPL13A	RPS24A	564
RPL13A	RPS26B	554
RPL13A	RPL30	620
RPL13A	RPL24A	656
RPL13A	RPL7A	728
RPL13A	RPL28	579
RPL13A	RPS2	578
RPL13A	RPL9A	635
RPL13A	RPS25A	644
RPL13A	RPL11B	711
RPL13A	RPL24B	726
RPL13A	RPS0A	690
RPL13A	RPL14B	649
RPL13A	RPL8A	773
RPL13A	RPL27A	592
RPL13A	EGD2	563
RPL13A	RPL34B	674
RPL13A	RPL16A	700
RPL13A	RPL40A	598
RPL13A	RPS21B	614
RPL13A	TIF2	604
RPL13A	RPL17B	592
RPL13A	RPS22A	710
RPL13A	RPS5	752
RPL13A	RPL14A	720
RPL13A	TMA19	556
RPL13A	RPL17A	746
RPL13A	RPL8B	784
RPL13A	RPL15A	619
RPL13A	RPS0B	699
RPL13A	RPL22A	653
RPL13A	RPL10	571
RPL13A	STM1	689
RPL13A	RPL37A	587
RPL13A	RPS28B	590
RPL13A	RPL38	585
RPL13A	RPS29A	645
RPL13A	RPS1A	618
RPL13A	RPL6B	764
RPL13A	RPS17A	683
RPL13A	RPS1B	682
RPL13A	RPL6A	751
RPL13A	ASC1	670
RPL13A	RPL13B	759
RPL13A	RPL36A	592
RPL13A	RPL9B	621
RPL13A	RPL16B	592
RPL13A	RPS7B	649
RPL13A	RPL42A	634
RPL13A	RPS3	747
RPL13A	RPL18B	698
RPL13A	RPS19B	578
RPL13A	RPP2A	601
RPL13A	RPS15	676
RPL13A	RPL25	578
RPL13A	RPL3	589
RPL13A	RPS7A	627
RPL13A	RPB8	611
RPL13A	RPL33B	618
RPL13A	RPS12	694
RPL13A	EGD1	607
RPL13A	RPL21B	629
RPL13A	RPS9A	603
RPL13A	RPS6A	698
RPL13A	RPL1A	678
RPL13A	RPL11A	742
RPL13A	RPS23B	566
RPS16B	RPS13	610
RPS16B	RPL12A	560
RPS16B	RPL16A	569
RPS16B	RPS22A	565
RPS16B	RPS3	586
RPS16B	RPL18B	602
RPS16B	RPS12	568
RPS16B	RPL21B	568
ARF2	ARF1	559
SAS10	RRP8	578
SAS10	ARX1	554
SAS10	DBP3	575
SAS10	ENP2	582
SAS10	NMD3	597
SAS10	RPF2	554
SAS10	RLP7	571
SAS10	NOP15	627
SAS10	IPI3	573
SAS10	KRI1	571
RPL35A	RPS13	661
RPL35A	RPP2B	556
RPL35A	RPL37B	640
RPL35A	RPL12A	561
RPL35A	RPL34A	634
RPL35A	RPS26B	554
RPL35A	RPL30	681
RPL35A	RPL24A	629
RPL35A	RPL28	645
RPL35A	RPS2	568
RPL35A	RPS25A	608
RPL35A	RPL11B	678
RPL35A	RPL24B	738
RPL35A	RPS0A	561
RPL35A	RPL27A	654
RPL35A	RPS27B	562
RPL35A	RPL34B	757
RPL35A	RPL16A	684
RPL35A	RPL40A	629
RPL35A	RPS21B	559
RPL35A	RPS22A	740
RPL35A	RPS5	608
RPL35A	RPL14A	687
RPL35A	TMA19	664
RPL35A	RPS27A	579
RPL35A	RPL17A	557
RPL35A	RPS21A	622
RPL35A	RPL8B	559
RPL35A	RPL22A	667
RPL35A	RPL10	564
RPL35A	RPS28B	604
RPL35A	RPL38	672
RPL35A	RPS29A	678
RPL35A	RPS1A	587
RPL35A	RPS17A	691
RPL35A	RPS1B	608
RPL35A	RPL6A	593
RPL35A	RPL13B	551
RPL35A	RPL36A	678
RPL35A	RPL16B	577
RPL35A	RPS7B	557
RPL35A	RPL42A	748
RPL35A	RPS3	640
RPL35A	RPL18B	583
RPL35A	RPS19B	571
RPL35A	RPL25	614
RPL35A	RPS7A	618
RPL35A	RPS28A	663
RPL35A	RPL33B	676
RPL35A	RPS10A	687
RPL35A	RPS12	746
RPL35A	EGD1	580
RPL35A	RPL21B	771
RPL35A	RPS6A	578
RPL35A	RPL1A	601
RPL35A	RPL11A	757
RPL35A	RPS23B	702
ARF1	TPI1	614
RTN2	FMP45	611
RTN2	HBT1	592
RTN2	FMP16	575
RTN2	CTT1	796
RTN2	OM45	627
RTN2	YJR096W	594
RTN2	MSC1	712
RTN2	PHM7	556
FMP45	HBT1	674
FMP45	CTT1	597
HBT1	GRE1	582
RPL4B	RPS13	579
RPL4B	RPP2B	696
RPL4B	RPL12A	627
RPL4B	RPS0A	578
RPL4B	RPL8A	706
RPL4B	RPS27B	582
RPL4B	PPA1	554
RPL4B	TIF2	568
RPL4B	RPS22A	552
RPL4B	RPS5	633
RPL4B	RPL17A	585
RPL4B	RPL8B	657
RPL4B	RPP0	714
RPL4B	RPL6B	556
RPL4B	ASC1	674
RPL4B	RPS3	581
RPL4B	RPP2A	584
RPL4B	RPS15	585
RPL4B	RPL3	559
RPL4B	RPL1A	652
YDR034C-C	YGR038C-B	647
YDR034C-D	YDR261W-B	757
YDR034C-D	YDR316W-B	700
YDR034C-D	YER137C-A	839
YDR034C-D	YER159C-A	773
YDR034C-D	YLR157C-A	645
YDR034C-D	YLR157C-B	601
